x,y,z,vx,vy,vz
1.597206188703568E-03,2.726431420554308E-01,1.449387640140021E-01,-3.336397791242356E-02,1.611112861973025E-04,3.480863958110763E-03
1.574036514677715E-03,2.726432528588721E-01,1.449411820502921E-01,-3.336468322300931E-02,1.580083821718086E-04,3.483075296439660E-03
1.550866348253650E-03,2.726433615087374E-01,1.449436016189895E-01,-3.336539599994285E-02,1.549089731633247E-04,3.485277328318818E-03
1.527695684260614E-03,2.726434680074370E-01,1.449460227136759E-01,-3.336611620262023E-02,1.518130117622057E-04,3.487470180945372E-03
1.504524517555553E-03,2.726435723573490E-01,1.449484453280205E-01,-3.336684379184667E-02,1.487204511145919E-04,3.489653980036592E-03
1.481352843022149E-03,2.726436745608187E-01,1.449508694557796E-01,-3.336757872980968E-02,1.456312449094484E-04,3.491828849856895E-03
1.458180655569868E-03,2.726437746201597E-01,1.449532950907949E-01,-3.336832098005950E-02,1.425453473700335E-04,3.493994913248248E-03
1.435007950133023E-03,2.726438725376540E-01,1.449557222269933E-01,-3.336907050748462E-02,1.394627132419759E-04,3.496152291656507E-03
1.411834721669848E-03,2.726439683155521E-01,1.449581508583854E-01,-3.336982727829156E-02,1.363832977838284E-04,3.498301105159419E-03
1.388660965161593E-03,2.726440619560739E-01,1.449605809790646E-01,-3.337059125998407E-02,1.333070567570750E-04,3.500441472493320E-03
1.365486675611631E-03,2.726441534614085E-01,1.449630125832066E-01,-3.337136242134196E-02,1.302339464156110E-04,3.502573511078535E-03
1.342311848044577E-03,2.726442428337150E-01,1.449654456650679E-01,-3.337214073240388E-02,1.271639234976032E-04,3.504697337046564E-03
1.319136477505418E-03,2.726443300751226E-01,1.449678802189853E-01,-3.337292616444548E-02,1.240969452141050E-04,3.506813065263065E-03
1.295960559058666E-03,2.726444151877308E-01,1.449703162393750E-01,-3.337371868996449E-02,1.210329692419917E-04,3.508920809354852E-03
1.272784087787512E-03,2.726444981736099E-01,1.449727537207316E-01,-3.337451828265988E-02,1.179719537127960E-04,3.511020681731659E-03
1.249607058792997E-03,2.726445790348014E-01,1.449751926576274E-01,-3.337532491741776E-02,1.149138572057928E-04,3.513112793612023E-03
1.226429467193194E-03,2.726446577733182E-01,1.449776330447115E-01,-3.337613857029281E-02,1.118586387379145E-04,3.515197255044885E-03
1.203251307948259E-03,2.726447343905561E-01,1.449800748771106E-01,-3.337695922043113E-02,1.088062585310388E-04,3.517274172869400E-03
1.180072576554872E-03,2.726448088896493E-01,1.449825181488205E-01,-3.337778684229837E-02,1.057566748921768E-04,3.519343659022010E-03
1.156893268004611E-03,2.726448812719375E-01,1.449849628551191E-01,-3.337862141730770E-02,1.027098488886177E-04,3.521405818085879E-03
1.133713377475724E-03,2.726449515393220E-01,1.449874089909549E-01,-3.337946292603798E-02,9.966574120682497E-05,3.523460755657827E-03
1.110532900159564E-03,2.726450196936769E-01,1.449898565513494E-01,-3.338031135016244E-02,9.662431292996680E-05,3.525508576274639E-03
1.087351831259833E-03,2.726450857368496E-01,1.449923055313963E-01,-3.338116667243719E-02,9.358552553150808E-05,3.527549383435484E-03
1.064170165991837E-03,2.726451496706607E-01,1.449947559262608E-01,-3.338202887668585E-02,9.054934086580569E-05,3.529583279619847E-03
1.040987899581746E-03,2.726452114969044E-01,1.449972077311790E-01,-3.338289794778981E-02,8.751572116262433E-05,3.531610366310070E-03
1.017805027265867E-03,2.726452712173491E-01,1.449996609414572E-01,-3.338377387167373E-02,8.448462901787183E-05,3.533630744008301E-03
9.946215442899187E-04,2.726453288337370E-01,1.450021155524709E-01,-3.338465663529631E-02,8.145602738819721E-05,3.535644512258125E-03
9.714374459083232E-04,2.726453843477849E-01,1.450045715596647E-01,-3.338554622663762E-02,7.842987958265675E-05,3.537651769661662E-03
9.482527273834957E-04,2.726454377611841E-01,1.450070289585510E-01,-3.338644263468927E-02,7.540614925643127E-05,3.539652613898987E-03
9.250673839851477E-04,2.726454890756009E-01,1.450094877447101E-01,-3.338734584944418E-02,7.238480040402597E-05,3.541647141746327E-03
9.018814109895947E-04,2.726455382926768E-01,1.450119479137890E-01,-3.338825586188603E-02,6.936579735196870E-05,3.543635449093030E-03
8.786948036790716E-04,2.726455854140283E-01,1.450144094615010E-01,-3.338917266398136E-02,6.634910475349464E-05,3.545617630960954E-03
8.555075573410532E-04,2.726456304412479E-01,1.450168723836250E-01,-3.339009624866850E-02,6.333468758040182E-05,3.547593781519197E-03
8.323196672675822E-04,2.726456733759035E-01,1.450193366760052E-01,-3.339102660985104E-02,6.032251111841278E-05,3.549563994103591E-03
8.091311287546022E-04,2.726457142195392E-01,1.450218023345502E-01,-3.339196374238804E-02,5.731254095972745E-05,3.551528361231511E-03
7.859419371012963E-04,2.726457529736754E-01,1.450242693552326E-01,-3.339290764208717E-02,5.430474299766668E-05,3.553486974619427E-03
7.627520876094317E-04,2.726457896398086E-01,1.450267377340884E-01,-3.339385830569640E-02,5.129908342005975E-05,3.555439925198066E-03
7.395615755827086E-04,2.726458242194122E-01,1.450292074672166E-01,-3.339481573089750E-02,4.829552870378428E-05,3.557387303128953E-03
7.163703963261146E-04,2.726458567139364E-01,1.450316785507783E-01,-3.339577991629912E-02,4.529404560895336E-05,3.559329197819987E-03
6.931785451452828E-04,2.726458871248082E-01,1.450341509809966E-01,-3.339675086142982E-02,4.229460117261148E-05,3.561265697939794E-03
6.699860173458556E-04,2.726459154534321E-01,1.450366247541560E-01,-3.339772856673319E-02,3.929716270428845E-05,3.563196891434719E-03
6.467928082328509E-04,2.726459417011897E-01,1.450390998666016E-01,-3.339871303356035E-02,3.630169777886466E-05,3.565122865540984E-03
6.235989131100339E-04,2.726459658694405E-01,1.450415763147391E-01,-3.339970426416630E-02,3.330817423273272E-05,3.567043706801938E-03
6.004043272792915E-04,2.726459879595213E-01,1.450440540950338E-01,-3.340070226170354E-02,3.031656015728776E-05,3.568959501080455E-03
5.772090460400101E-04,2.726460079727474E-01,1.450465332040106E-01,-3.340170703021792E-02,2.732682389423805E-05,3.570870333574035E-03
5.540130646884573E-04,2.726460259104117E-01,1.450490136382532E-01,-3.340271857464418E-02,2.433893403042039E-05,3.572776288828710E-03
5.308163785171659E-04,2.726460417737856E-01,1.450514953944039E-01,-3.340373690080138E-02,2.135285939227254E-05,3.574677450751981E-03
5.076189828143210E-04,2.726460555641189E-01,1.450539784691629E-01,-3.340476201538963E-02,1.836856904137723E-05,3.576573902627288E-03
4.844208728631498E-04,2.726460672826400E-01,1.450564628592883E-01,-3.340579392598588E-02,1.538603226881438E-05,3.578465727126028E-03
4.612220439413133E-04,2.726460769305561E-01,1.450589485615951E-01,-3.340683264104178E-02,1.240521859140594E-05,3.580353006322644E-03
4.380224913203004E-04,2.726460845090532E-01,1.450614355729552E-01,-3.340787816987930E-02,9.426097745392055E-06,3.582235821704710E-03
4.148222102648241E-04,2.726460900192964E-01,1.450639238902970E-01,-3.340893052268954E-02,6.448639683227428E-06,3.584114254188416E-03
3.916211960322187E-04,2.726460934624300E-01,1.450664135106047E-01,-3.340998971052937E-02,3.472814567823703E-06,3.585988384129022E-03
3.684194438718398E-04,2.726460948395778E-01,1.450689044309183E-01,-3.341105574531992E-02,4.985927685103120E-07,3.587858291334207E-03
3.452169490244641E-04,2.726460941518429E-01,1.450713966483328E-01,-3.341212863984479E-02,-2.474055143487693E-06,3.589724055076208E-03
3.220137067216916E-04,2.726460914003080E-01,1.450738901599984E-01,-3.341320840774815E-02,-5.445158400046891E-06,3.591585754102756E-03
2.988097121853478E-04,2.726460865860358E-01,1.450763849631196E-01,-3.341429506353444E-02,-8.414746039461895E-06,3.593443466650966E-03
2.756049606268872E-04,2.726460797100688E-01,1.450788810549549E-01,-3.341538862256631E-02,-1.138284691225248E-05,3.595297270456093E-03
2.523994472467971E-04,2.726460707734293E-01,1.450813784328169E-01,-3.341648910106524E-02,-1.434948968383253E-05,3.597147242766177E-03
2.291931672340015E-04,2.726460597771201E-01,1.450838770940716E-01,-3.341759651610997E-02,-1.731470284031917E-05,3.598993460350189E-03
2.059861157652659E-04,2.726460467221241E-01,1.450863770361381E-01,-3.341871088563760E-02,-2.027851469123243E-05,3.600835999512134E-03
1.827782880046011E-04,2.726460316094047E-01,1.450888782564884E-01,-3.341983222844296E-02,-2.324095337465165E-05,3.602674936099940E-03
1.595696788691446E-04,2.726460144393345E-01,1.450913807530022E-01,-3.342096056612837E-02,-2.620204649668818E-05,3.604510344559524E-03
1.363602839612994E-04,2.726459952139806E-01,1.450938845225448E-01,-3.342209591531493E-02,-2.916182259935410E-05,3.606342301797826E-03
1.131500981710631E-04,2.726459739336767E-01,1.450963895631009E-01,-3.342323829931884E-02,-3.212030895752267E-05,3.608170881382998E-03
8.993911660546242E-05,2.726459505993090E-01,1.450988958723507E-01,-3.342438774037500E-02,-3.507753306162096E-05,3.609996157449900E-03
6.672733435578313E-05,2.726459252117446E-01,1.451014034480258E-01,-3.342554426158129E-02,-3.803352225034602E-05,3.611818203730363E-03
4.351474649696994E-05,2.726458977718315E-01,1.451039122879087E-01,-3.342670788690116E-02,-4.098830371343610E-05,3.613637093565601E-03
2.030134808702489E-05,2.726458682803990E-01,1.451064223898329E-01,-3.342787864116480E-02,-4.394190449682543E-05,3.615452899913295E-03
-2.912865833595633E-06,2.726458367382577E-01,1.451089337516824E-01,-3.342905655007258E-02,-4.689435150482093E-05,3.617265695360870E-03
-2.612790024258581E-05,2.726458031461995E-01,1.451114463713914E-01,-3.343024164019672E-02,-4.984567150528527E-05,3.619075552132048E-03
-4.934376013639713E-05,2.726457675049978E-01,1.451139602469441E-01,-3.343143393898514E-02,-5.279589113186372E-05,3.620882542099648E-03
-7.256045053084744E-05,2.726457298154074E-01,1.451164753763746E-01,-3.343263347476408E-02,-5.574503688856933E-05,3.622686736792999E-03
-9.577797646173215E-05,2.726456900781650E-01,1.451189917577666E-01,-3.343384027674189E-02,-5.869313515281546E-05,3.624488207408593E-03
-1.189963429854381E-04,2.726456482939889E-01,1.451215093892530E-01,-3.343505437501278E-02,-6.164021217891282E-05,3.626287024819519E-03
-1.422155551795603E-04,2.726456044635790E-01,1.451240282690158E-01,-3.343627580056067E-02,-6.458629410202486E-05,3.628083259583654E-03
-1.654356181435208E-04,2.726455585876175E-01,1.451265483952860E-01,-3.343750458526400E-02,-6.753140694059549E-05,3.629876981955172E-03
-1.886565369991921E-04,2.726455106667683E-01,1.451290697663432E-01,-3.343874076189967E-02,-7.047557660109399E-05,3.631668261890541E-03
-2.118783168915222E-04,2.726454607016773E-01,1.451315923805155E-01,-3.343998436414859E-02,-7.341882888000544E-05,3.633457169060707E-03
-2.351009629891648E-04,2.726454086929728E-01,1.451341162361794E-01,-3.344123542660042E-02,-7.636118946812987E-05,3.635243772857754E-03
-2.583244804851114E-04,2.726453546412650E-01,1.451366413317592E-01,-3.344249398475928E-02,-7.930268395324938E-05,3.637028142405207E-03
-2.815488745973293E-04,2.726452985471466E-01,1.451391676657275E-01,-3.344376007504933E-02,-8.224333782386422E-05,3.638810346565651E-03
-3.047741505694017E-04,2.726452404111924E-01,1.451416952366044E-01,-3.344503373482092E-02,-8.518317647204361E-05,3.640590453950295E-03
-3.280003136711738E-04,2.726451802339598E-01,1.451442240429575E-01,-3.344631500235695E-02,-8.812222519661108E-05,3.642368532927592E-03
-3.512273691994023E-04,2.726451180159885E-01,1.451467540834020E-01,-3.344760391687932E-02,-9.106050920678462E-05,3.644144651630599E-03
-3.744553224784098E-04,2.726450537578009E-01,1.451492853566001E-01,-3.344890051855615E-02,-9.399805362433604E-05,3.645918877967793E-03
-3.976841788607448E-04,2.726449874599019E-01,1.451518178612613E-01,-3.345020484850864E-02,-9.693488348801585E-05,3.647691279628210E-03
-4.209139437278457E-04,2.726449191227790E-01,1.451543515961420E-01,-3.345151694881893E-02,-9.987102375529882E-05,3.649461924093015E-03
-4.441446224907111E-04,2.726448487469024E-01,1.451568865600452E-01,-3.345283686253772E-02,-1.028064993063898E-04,3.651230878641376E-03
-4.673762205905753E-04,2.726447763327251E-01,1.451594227518208E-01,-3.345416463369250E-02,-1.057413349467613E-04,3.652998210359827E-03
-4.906087434995892E-04,2.726447018806829E-01,1.451619601703651E-01,-3.345550030729603E-02,-1.086755554101473E-04,3.654763986150391E-03
-5.138421967215079E-04,2.726446253911943E-01,1.451644988146208E-01,-3.345684392935503E-02,-1.116091853618687E-04,3.656528272737726E-03
-5.370765857923839E-04,2.726445468646610E-01,1.451670386835768E-01,-3.345819554687937E-02,-1.145422494013025E-04,3.658291136678315E-03
-5.603119162812671E-04,2.726444663014674E-01,1.451695797762684E-01,-3.345955520789140E-02,-1.174747720653958E-04,3.660052644366886E-03
-5.835481937909111E-04,2.726443837019809E-01,1.451721220917767E-01,-3.346092296143581E-02,-1.204067778306189E-04,3.661812862046719E-03
-6.067854239584870E-04,2.726442990665520E-01,1.451746656292289E-01,-3.346229885758963E-02,-1.233382911171431E-04,3.663571855814101E-03
-6.300236124563035E-04,2.726442123955142E-01,1.451772103877980E-01,-3.346368294747272E-02,-1.262693362903984E-04,3.665329691629461E-03
-6.532627649925350E-04,2.726441236891840E-01,1.451797563667028E-01,-3.346507528325849E-02,-1.291999376648534E-04,3.667086435322622E-03
-6.765028873119573E-04,2.726440329478614E-01,1.451823035652077E-01,-3.346647591818508E-02,-1.321301195063611E-04,3.668842152601694E-03
-6.997439851966905E-04,2.726439401718291E-01,1.451848519826228E-01,-3.346788490656681E-02,-1.350599060349566E-04,3.670596909060689E-03
-7.229860644669509E-04,2.726438453613534E-01,1.451874016183035E-01,-3.346930230380604E-02,-1.379893214281041E-04,3.672350770185842E-03
-7.462291309818105E-04,2.726437485166835E-01,1.451899524716509E-01,-3.347072816640533E-02,-1.409183898225228E-04,3.674103801365628E-03
-7.694731906399655E-04,2.726436496380520E-01,1.451925045421114E-01,-3.347216255198014E-02,-1.438471353182159E-04,3.675856067894790E-03
-7.927182493805136E-04,2.726435487256747E-01,1.451950578291765E-01,-3.347360551927163E-02,-1.467755819797957E-04,3.677607634985552E-03
-8.159643131837404E-04,2.726434457797510E-01,1.451976123323834E-01,-3.347505712816022E-02,-1.497037538405938E-04,3.679358567771214E-03
-8.392113880719155E-04,2.726433408004631E-01,1.452001680513140E-01,-3.347651743967913E-02,-1.526316749040744E-04,3.681108931316999E-03
-8.624594801100974E-04,2.726432337879770E-01,1.452027249855958E-01,-3.347798651602869E-02,-1.555593691474436E-04,3.682858790624819E-03
-8.857085957081086E-04,2.726431247418771E-01,1.452052831352402E-01,-3.347946442306185E-02,-1.584868604760208E-04,3.684608210538835E-03
-9.089587404184474E-04,2.726430136634255E-01,1.452078424992865E-01,-3.348095122043329E-02,-1.614141729238462E-04,3.686357256182710E-03
-9.322099207389241E-04,2.726429005521732E-01,1.452104030778363E-01,-3.348244697638662E-02,-1.643413303497596E-04,3.688105992293804E-03
-9.554621429140137E-04,2.726427854082198E-01,1.452129648706975E-01,-3.348395175794011E-02,-1.672683566508114E-04,3.689854483697703E-03
-9.787154132351632E-04,2.726426682316479E-01,1.452155278777224E-01,-3.348546563335626E-02,-1.701952757109738E-04,3.691602795192712E-03
-1.001969738041662E-03,2.726425490225237E-01,1.452180920988088E-01,-3.348698867215817E-02,-1.731221114028128E-04,3.693350991559586E-03
-1.025225123721523E-03,2.726424277808968E-01,1.452206575338991E-01,-3.348852094514725E-02,-1.760488875913425E-04,3.695099137564997E-03
-1.048481576712375E-03,2.726423045068001E-01,1.452232241829810E-01,-3.349006252442026E-02,-1.789756281352119E-04,3.696847297972551E-03
-1.071739103502372E-03,2.726421792002503E-01,1.452257920460870E-01,-3.349161348338815E-02,-1.819023568906489E-04,3.698595537545835E-03
-1.094997710631109E-03,2.726420518612471E-01,1.452283611232945E-01,-3.349317389679399E-02,-1.848290977127413E-04,3.700343921059078E-03
-1.118257404690555E-03,2.726419224897738E-01,1.452309314147261E-01,-3.349474384073264E-02,-1.877558744588962E-04,3.702092513301454E-03
-1.141518192325998E-03,2.726417910857973E-01,1.452335029205493E-01,-3.349632339267012E-02,-1.906827109909053E-04,3.703841379085370E-03
-1.164780080237005E-03,2.726416576492678E-01,1.452360756409765E-01,-3.349791263146376E-02,-1.936096311774620E-04,3.705590583253393E-03
-1.188043075178395E-03,2.726415221801187E-01,1.452386495762654E-01,-3.349951163738324E-02,-1.965366588971270E-04,3.707340190683798E-03
-1.211307183961228E-03,2.726413846782672E-01,1.452412247267185E-01,-3.350112049213117E-02,-1.994638180399036E-04,3.709090266300164E-03
-1.234572413453805E-03,2.726412451436136E-01,1.452438010926836E-01,-3.350273927886584E-02,-2.023911325109880E-04,3.710840875074474E-03
-1.257838770582689E-03,2.726411035760418E-01,1.452463786745534E-01,-3.350436808222262E-02,-2.053186262319802E-04,3.712592082037718E-03
-1.281106262333739E-03,2.726409599754189E-01,1.452489574727662E-01,-3.350600698833771E-02,-2.082463231442706E-04,3.714343952283955E-03
-1.304374895753158E-03,2.726408143415956E-01,1.452515374878051E-01,-3.350765608487118E-02,-2.111742472109204E-04,3.716096550978831E-03
-1.327644677948563E-03,2.726406666744057E-01,1.452541187201987E-01,-3.350931546103160E-02,-2.141024224195693E-04,3.717849943364959E-03
-1.350915616090065E-03,2.726405169736664E-01,1.452567011705209E-01,-3.351098520760053E-02,-2.170308727845273E-04,3.719604194769715E-03
-1.374187717411374E-03,2.726403652391785E-01,1.452592848393910E-01,-3.351266541695798E-02,-2.199596223492037E-04,3.721359370611970E-03
-1.397460989210915E-03,2.726402114707256E-01,1.452618697274737E-01,-3.351435618310898E-02,-2.228886951889841E-04,3.723115536407388E-03
-1.420735438852967E-03,2.726400556680749E-01,1.452644558354793E-01,-3.351605760170947E-02,-2.258181154127212E-04,3.724872757777956E-03
-1.444011073768822E-03,2.726398978309768E-01,1.452670431641637E-01,-3.351776977009509E-02,-2.287479071663984E-04,3.726631100454729E-03
-1.467287901457953E-03,2.726397379591649E-01,1.452696317143285E-01,-3.351949278730805E-02,-2.316780946342551E-04,3.728390630288418E-03
-1.490565929489220E-03,2.726395760523558E-01,1.452722214868210E-01,-3.352122675412711E-02,-2.346087020420872E-04,3.730151413253146E-03
-1.513845165502078E-03,2.726394121102497E-01,1.452748124825345E-01,-3.352297177309669E-02,-2.375397536591570E-04,3.731913515454494E-03
-1.537125617207815E-03,2.726392461325295E-01,1.452774047024081E-01,-3.352472794855736E-02,-2.404712738005535E-04,3.733677003136099E-03
-1.560407292390813E-03,2.726390781188614E-01,1.452799981474271E-01,-3.352649538667750E-02,-2.434032868298875E-04,3.735441942685118E-03
-1.583690198909829E-03,2.726389080688947E-01,1.452825928186228E-01,-3.352827419548478E-02,-2.463358171611706E-04,3.737208400640241E-03
-1.606974344699292E-03,2.726387359822615E-01,1.452851887170728E-01,-3.353006448489981E-02,-2.492688892617191E-04,3.738976443696361E-03
-1.630259737770633E-03,2.726385618585772E-01,1.452877858439012E-01,-3.353186636676859E-02,-2.522025276535491E-04,3.740746138714050E-03
-1.653546386213638E-03,2.726383856974398E-01,1.452903842002784E-01,-3.353367995489896E-02,-2.551367569169498E-04,3.742517552721921E-03
-1.676834298197813E-03,2.726382074984307E-01,1.452929837874216E-01,-3.353550536509421E-02,-2.580716016915079E-04,3.744290752927199E-03
-1.700123481973790E-03,2.726380272611136E-01,1.452955846065947E-01,-3.353734271519096E-02,-2.610070866793107E-04,3.746065806719130E-03
-1.723413945874752E-03,2.726378449850355E-01,1.452981866591082E-01,-3.353919212509580E-02,-2.639432366467511E-04,3.747842781676881E-03
-1.746705698317879E-03,2.726376606697258E-01,1.453007899463199E-01,-3.354105371682364E-02,-2.668800764267810E-04,3.749621745575913E-03
-1.769998747805828E-03,2.726374743146969E-01,1.453033944696347E-01,-3.354292761453789E-02,-2.698176309216114E-04,3.751402766392766E-03
-1.793293102928240E-03,2.726372859194438E-01,1.453060002305047E-01,-3.354481394458920E-02,-2.727559251040103E-04,3.753185912314451E-03
-1.816588772363274E-03,2.726370954834442E-01,1.453086072304294E-01,-3.354671283555921E-02,-2.756949840207828E-04,3.754971251740445E-03
-1.839885764879167E-03,2.726369030061581E-01,1.453112154709560E-01,-3.354862441830054E-02,-2.786348327935704E-04,3.756758853293592E-03
-1.863184089335832E-03,2.726367084870283E-01,1.453138249536792E-01,-3.355054882598308E-02,-2.815754966224138E-04,3.758548785821583E-03
-1.886483754686476E-03,2.726365119254801E-01,1.453164356802419E-01,-3.355248619413634E-02,-2.845170007866300E-04,3.760341118407436E-03
-1.909784769979261E-03,2.726363133209210E-01,1.453190476523348E-01,-3.355443666069726E-02,-2.874593706478724E-04,3.762135920372426E-03
-1.933087144754318E-03,2.726361126721731E-01,1.453216608720457E-01,-3.355640036977460E-02,-2.904026319082899E-04,3.763933262009397E-03
-1.956390887466745E-03,2.726359099797443E-01,1.453242753404651E-01,-3.355837745686547E-02,-2.933468095936840E-04,3.765733211705561E-03
-1.979696007852581E-03,2.726357052424215E-01,1.453268910597772E-01,-3.356036807109382E-02,-2.962919295736677E-04,3.767535840242911E-03
-2.003002515357012E-03,2.726354984595413E-01,1.453295080318668E-01,-3.356237236050802E-02,-2.992380175584927E-04,3.769341217961319E-03
-2.026310419528956E-03,2.726352896304225E-01,1.453321262586676E-01,-3.356439047581300E-02,-3.021850993510632E-04,3.771149415468575E-03
-2.049619730022923E-03,2.726350787543660E-01,1.453347457421623E-01,-3.356642257042192E-02,-3.051332008479856E-04,3.772960503649471E-03
-2.072930456600921E-03,2.726348658306546E-01,1.453373664843832E-01,-3.356846880051461E-02,-3.080823480428045E-04,3.774774553666899E-03
-2.096242609134395E-03,2.726346508585530E-01,1.453399884874118E-01,-3.357052932509092E-02,-3.110325670265216E-04,3.776591636972501E-03
-2.119556197606204E-03,2.726344338373079E-01,1.453426117533797E-01,-3.357260430603263E-02,-3.139838839908828E-04,3.778411825307132E-03
-2.142871232112642E-03,2.726342147661476E-01,1.453452362844680E-01,-3.357469390816005E-02,-3.169363252289415E-04,3.780235190710983E-03
-2.166187722865504E-03,2.726339936442822E-01,1.453478620829082E-01,-3.357679829929615E-02,-3.198899171378029E-04,3.782061805525514E-03
-2.189505680194191E-03,2.726337704709034E-01,1.453504891509822E-01,-3.357891765032845E-02,-3.228446862199253E-04,3.783891742400435E-03
-2.212825114547861E-03,2.726335452451845E-01,1.453531174910223E-01,-3.358105213527414E-02,-3.258006590848419E-04,3.785725074298864E-03
-2.236146036497623E-03,2.726333179662803E-01,1.453557471054115E-01,-3.358320193134815E-02,-3.287578624513085E-04,3.787561874500606E-03
-2.259468456738786E-03,2.726330886333268E-01,1.453583779965840E-01,-3.358536721902907E-02,-3.317163231479915E-04,3.789402216610615E-03
-2.282792386093147E-03,2.726328572454417E-01,1.453610101670252E-01,-3.358754818213358E-02,-3.346760681163325E-04,3.791246174558895E-03
-2.306117835511333E-03,2.726326238017236E-01,1.453636436192719E-01,-3.358974500788506E-02,-3.376371244107751E-04,3.793093822610076E-03
-2.329444816075195E-03,2.726323883012524E-01,1.453662783559125E-01,-3.359195788699102E-02,-3.405995192011615E-04,3.794945235364327E-03
-2.352773339000256E-03,2.726321507430892E-01,1.453689143795875E-01,-3.359418701371790E-02,-3.435632797735392E-04,3.796800487763989E-03
-2.376103415638203E-03,2.726319111262759E-01,1.453715516929895E-01,-3.359643258597145E-02,-3.465284335319571E-04,3.798659655095928E-03
-2.399435057479450E-03,2.726316694498356E-01,1.453741902988635E-01,-3.359869480537659E-02,-3.494950079993680E-04,3.800522812996937E-03
-2.422768276155743E-03,2.726314257127720E-01,1.453768302000071E-01,-3.360097387736071E-02,-3.524630308188047E-04,3.802390037457580E-03
-2.446103083442835E-03,2.726311799140696E-01,1.453794713992707E-01,-3.360327001124114E-02,-3.554325297549487E-04,3.804261404823928E-03
-2.469439491263217E-03,2.726309320526937E-01,1.453821138995583E-01,-3.360558342030982E-02,-3.584035326941979E-04,3.806136991804794E-03
-2.492777511688907E-03,2.726306821275901E-01,1.453847577038267E-01,-3.360791432192896E-02,-3.613760676468808E-04,3.808016875469645E-03
-2.516117156944312E-03,2.726304301376851E-01,1.453874028150866E-01,-3.361026293761938E-02,-3.643501627467827E-04,3.809901133256869E-03
-2.539458439409147E-03,2.726301760818855E-01,1.453900492364029E-01,-3.361262949316030E-02,-3.673258462528057E-04,3.811789842972581E-03
-2.562801371621428E-03,2.726299199590783E-01,1.453926969708941E-01,-3.361501421868627E-02,-3.703031465491062E-04,3.813683082795010E-03
-2.586145966280530E-03,2.726296617681309E-01,1.453953460217336E-01,-3.361741734878894E-02,-3.732820921455870E-04,3.815580931276637E-03
-2.609492236250320E-03,2.726294015078908E-01,1.453979963921491E-01,-3.361983912262333E-02,-3.762627116786192E-04,3.817483467344527E-03
-2.632840194562364E-03,2.726291391771854E-01,1.454006480854236E-01,-3.362227978401362E-02,-3.792450339108088E-04,3.819390770303837E-03
-2.656189854419206E-03,2.726288747748223E-01,1.454033011048951E-01,-3.362473958156686E-02,-3.822290877316831E-04,3.821302919836416E-03
-2.679541229197728E-03,2.726286082995890E-01,1.454059554539570E-01,-3.362721876878295E-02,-3.852149021567021E-04,3.823219996005729E-03
-2.702894332452592E-03,2.726283397502527E-01,1.454086111360586E-01,-3.362971760417860E-02,-3.882025063283433E-04,3.825142079251498E-03
-2.726249177919766E-03,2.726280691255602E-01,1.454112681547052E-01,-3.363223635140237E-02,-3.911919295144404E-04,3.827069250395466E-03
-2.749605779520126E-03,2.726277964242383E-01,1.454139265134582E-01,-3.363477527936437E-02,-3.941832011085729E-04,3.829001590636670E-03
-2.772964151363159E-03,2.726275216449930E-01,1.454165862159355E-01,-3.363733466236265E-02,-3.971763506288634E-04,3.830939181552647E-03
-2.796324307750750E-03,2.726272447865099E-01,1.454192472658121E-01,-3.363991478021597E-02,-4.001714077170451E-04,3.832882105097989E-03
-2.819686263181062E-03,2.726269658474540E-01,1.454219096668197E-01,-3.364251591840310E-02,-4.031684021377847E-04,3.834830443600162E-03
-2.843050032352514E-03,2.726266848264694E-01,1.454245734227474E-01,-3.364513836819869E-02,-4.061673637763878E-04,3.836784279761423E-03
-2.866415630167862E-03,2.726264017221797E-01,1.454272385374419E-01,-3.364778242682598E-02,-4.091683226384737E-04,3.838743696649486E-03
-2.889783071738374E-03,2.726261165331875E-01,1.454299050148078E-01,-3.365044839759856E-02,-4.121713088467339E-04,3.840708777700565E-03
-2.913152372388119E-03,2.726258292580742E-01,1.454325728588076E-01,-3.365313659008336E-02,-4.151763526402007E-04,3.842679606708021E-03
-2.936523547658362E-03,2.726255398954006E-01,1.454352420734622E-01,-3.365584732025233E-02,-4.181834843705820E-04,3.844656267823574E-03
-2.959896613312070E-03,2.726252484437060E-01,1.454379126628510E-01,-3.365858091065276E-02,-4.211927345004840E-04,3.846638845546686E-03
-2.983271585887857E-03,2.726249549009274E-01,1.454405846314983E-01,-3.366133769711000E-02,-4.242041342073103E-04,3.848627426412011E-03
-3.006648480512012E-03,2.726246592667241E-01,1.454432579828305E-01,-3.366411800285428E-02,-4.272177129589814E-04,3.850622092238266E-03
-3.030027314185650E-03,2.726243615389907E-01,1.454459327214891E-01,-3.366692217763535E-02,-4.302335021291754E-04,3.852622930197671E-03
-3.053408103606000E-03,2.726240617161815E-01,1.454486088517900E-01,-3.366975057204432E-02,-4.332515325889059E-04,3.854630026112716E-03
-3.076790865716348E-03,2.726237597967293E-01,1.454512863781091E-01,-3.367260354415309E-02,-4.362718353014527E-04,3.856643466110679E-03
-3.100175617711297E-03,2.726234557790454E-01,1.454539653048818E-01,-3.367548145970641E-02,-4.392944413165710E-04,3.858663336617175E-03
-3.123562377042171E-03,2.726231496615195E-01,1.454566456366041E-01,-3.367838469233705E-02,-4.423193817663569E-04,3.860689724336284E-03
